i,j,vx,vy
191,57,-0.0479714,-0.0106514
152,132,-0.0162701,0.0378891
133,75,-0.0500751,0.0779337
9,57,0.0699293,0.0502142
117,54,0.0261926,0.119648
63,42,0.0194564,-0.0521401
68,147,-0.0136978,0.0415825
133,201,-0.00068976,0.0997622
13,95,-0.0200472,0.00628956
11,32,-0.0457453,0.0608471
178,197,-0.0418394,-0.0513115
97,168,-0.0337988,-0.0412955
203,115,0.0931715,-0.0447202
180,86,-0.0534326,-0.00326924
192,86,0.112471,0.0836587
201,183,-0.0144176,-0.0192901
56,150,0.0245428,0.0847888
77,121,0.0843329,0.0267221
59,205,-0.0135541,0.0155116
89,14,-0.0459288,-0.00478236
138,223,0.0167225,-0.0877772
91,148,0.0515464,0.0155708
135,77,0.0278564,0.0918513
21,188,0.00124829,-0.00874909
105,24,0.0177912,-0.0266462
156,213,-0.0485309,-0.0524142
42,46,0.0846842,-0.0553545
183,138,-0.015005,-0.0222942
157,201,-0.0569536,-0.0518015
61,66,0.155188,-0.0482737
31,98,-0.0978006,-0.106396
78,194,0.0248195,-0.0319079
174,195,0.00261027,-0.0507997
149,47,-0.0552519,-0.0233989
197,0,-0.0747226,-0.00877893
69,136,-0.0588574,-0.0141791
78,159,0.0354184,0.0229001
145,60,-0.00827292,-0.0295031
163,140,0.0230077,0.0499561
169,141,-0.0103206,-0.029491
82,159,0.0111356,-0.184623
17,169,-0.07634,-0.0687657
144,91,0.129145,-0.0179084
137,183,-0.0835375,-0.0659658
87,139,-0.00364358,-0.000602277
162,76,-0.0553392,0.100441
177,151,-0.020986,-0.0353598
94,68,0.0296445,-0.083545
100,162,0.0238175,0.0955542
13,136,-0.0304076,0.115798
200,214,0.036947,-0.027341
146,198,-0.0411557,0.077862
35,82,0.0299075,-0.0900184
192,153,-0.0519075,0.0612112
120,54,-0.0541796,0.0252808
170,185,0.0394678,0.0498724
112,64,-0.00768355,-0.0431503
132,185,-0.0210576,-0.08859
212,201,-0.0709823,-0.0562857
149,60,-0.0140527,-0.0282959
92,157,-0.112192,-0.0120067
172,201,0.000642629,-0.0184693
212,166,0.0899247,0.0663424
129,220,0.109863,-0.0641135
82,213,-0.0700937,0.00500941
112,55,-0.0287745,0.0165944
66,188,-0.0328306,-0.0119327
121,42,-0.03134,-0.0338913
125,144,-0.0737335,0.105234
152,179,0.0522293,0.000765294
137,131,0.0480493,0.0372779
68,137,-0.0348272,0.0578673
95,10,-0.01047,0.0356368
120,133,0.0242373,0.0113951
45,34,0.0383363,0.0120439
56,132,0.00246453,0.0705102
194,213,0.0567074,0.155982
74,52,0.0800794,0.0798596
13,77,-0.102244,-0.0606936
199,113,0.0844469,0.0394683
155,180,-0.0453135,-0.0715552
114,147,0.0548841,0.00491524
72,113,-0.0392116,0.0128336
65,74,0.0728228,-0.08049
178,209,0.00867181,-0.0588056
100,58,-0.0970978,0.0528392
194,174,0.0675028,-0.0183079
69,164,-0.00792597,-0.0462553
78,76,-0.0325629,0.0443068
200,59,0.135725,-0.0334555
56,8,0.0363374,-0.0609662
2,87,0.0523746,0.036169
20,23,0.0120789,-0.0747992
97,167,-0.0224219,0.00663525
125,54,-0.0258776,-0.0462798
187,61,0.0260643,-0.0878899
46,97,-0.0248353,0.0880116
16,48,-0.0810543,-0.0116187
168,128,0.0581637,-0.0818456
153,127,0.0651351,-0.123918
23,182,-0.0751482,0.0431924
220,33,0.00534431,-0.0466827
111,81,-0.0290131,0.0389414
69,96,-0.00483981,-0.041031
218,92,-0.0189907,0.0189089
179,201,0.041605,-0.0305817
115,94,0.0197765,-0.0104085
48,131,-0.00752771,0.0380757
40,175,-0.0399451,-0.0384256
139,58,0.0340062,0.0397324
206,189,-0.00438909,-0.00222456
108,2,0.0351195,-0.00257332
140,123,0.0381297,-0.010342
147,215,-0.0167222,-0.0271197
63,74,0.0205928,-0.00981595
190,191,0.100625,0.105796
183,31,0.00913397,0.00623137
170,123,0.0398313,-0.032184
94,214,0.0171453,0.0811359
124,46,-0.0624131,-0.0106861
187,107,-0.0426027,0.106441
74,5,-0.00793378,-0.0200379
135,168,-0.0630137,0.0569978
214,91,-0.0343523,0.086585
171,114,0.00171766,-0.00555277
193,218,0.00574123,0.0146935
57,61,0.026454,0.0595375
96,162,-0.128078,0.133046
101,140,0.0696738,-0.0968901
14,88,-0.0247494,0.0646132
110,124,0.117789,0.0968477
76,83,-0.00895057,-0.0066427
22,186,0.101439,0.00902087
179,8,-0.0861868,0.00113585
193,7,-0.0104567,-0.0612865
61,168,-0.116134,0.00157907
13,83,0.04677,0.0571584
41,83,0.0123931,0.0140817
63,137,0.00902094,0.0340278
193,81,-0.0386986,-0.059321
78,74,-0.0298795,0.0185335
214,65,0.0676774,-0.00269585
203,113,-0.0596098,-0.0385615
164,198,-0.0265318,0.0867481
111,199,-0.0340463,-0.0442658
129,141,0.00930064,0.0233708
159,76,-0.00203684,0.107422
12,173,-0.0156068,0.0468403
206,25,-0.0527548,-0.0215365
186,110,0.0111139,0.030084
178,183,-0.0273794,-0.0664439
122,65,0.0535542,-0.0640784
192,141,-0.0222113,0.0554772
75,214,-0.0633784,-0.00351888
143,16,0.0657189,-0.0144002
175,192,0.0242155,0.00212548
48,159,0.0339687,0.00567556
196,155,-0.129859,-0.0412098
93,188,0.0115931,-0.0313742
153,88,0.0606488,-0.0779243
147,144,-0.0950313,-0.0280706
102,71,-0.0301532,0.100775
65,134,-0.028822,-0.0418329
74,120,0.0618337,-0.00502839
31,112,-0.0452085,0.0555042
53,177,0.0252277,0.0241496
173,78,-0.0397004,0.0167833
12,175,-0.0740833,-0.0653333
114,170,0.0299806,-0.0550397
51,76,-0.0271751,-0.0863563
18,159,0.0376871,0.0214607
156,22,0.0297722,0.0524312
65,114,0.0616396,-0.0723088
217,221,-0.00883743,0.0100102
165,6,-0.0530108,-0.035651
172,152,0.0102155,0.00688597
50,85,-0.025157,-0.128863
54,199,-0.0125428,0.0845826
109,194,-0.0134167,-0.041083
57,143,0.0287621,-0.0796824
176,95,0.0310097,-0.0667827
178,38,-0.0234505,0.0148009
153,36,-0.00819375,-0.0760021
213,95,-0.093547,0.0109836
170,124,0.0449689,0.047096
90,97,0.08124,-0.0217551
91,23,0.199337,0.0549506
138,172,0.072559,0.0891747
68,45,0.011093,-0.0505646
221,133,-0.0204845,-0.00422474
51,201,0.0673632,0.0394177
207,49,-0.0519722,0.103826
73,94,0.0824765,0.0386773
200,76,0.000650742,0.015315
207,83,0.108262,0.032023
222,112,-0.0482184,0.0239819
117,108,-0.0755269,-0.0505871
196,135,0.00524754,0.059764
46,206,0.0256272,0.00384238
152,168,-0.121953,0.0273905
69,118,0.0218553,0.0346244
118,121,-0.0958477,0.0257022
223,146,0.00396932,0.0266203
15,22,0.0584898,0.104148
72,104,-0.00663879,0.0422728
133,31,-0.0206593,0.0142238
134,95,0.0315297,0.0238411
30,195,-0.0153896,0.0236368
62,9,0.0344437,0.0639362
218,224,0,0
164,11,0.0223187,0.0534365
16,104,0.0124761,-0.0549616
215,42,-0.0272636,0.0623411
209,173,-0.0484732,0.112224
213,145,0.0259781,-0.0814429
140,21,0.0276401,-0.0216629
209,45,-0.0336767,-0.063344
171,212,-0.0624502,-0.0527751
167,50,0.0280973,0.0556935
182,51,0.0519083,0.0141143
47,113,-0.0888341,0.100782
53,10,0.0577672,0.0674737
41,79,-0.132669,0.00731318
179,81,0.0455614,-0.0712193
50,201,0.0326032,-0.0775154
63,58,0.0226402,0.0223177
171,26,-0.0210729,0.0235766
74,51,-0.102545,-0.0132191
68,70,-0.0102917,-0.03567
208,195,0.0214817,-0.0134264
112,121,0.00567957,0.021524
84,6,0.00598791,0.0649073
180,112,0.0317802,0.0154127
86,151,0.0583556,0.0329766
87,175,0.0482885,-0.09127
206,103,0.0670665,-0.0725045
162,95,-0.0229906,0.0219621
86,32,-0.0376385,0.0437872
25,130,-0.0194014,0.0385742
0,134,-0.0176967,0.00795155
51,192,0.0122749,0.0473205
59,76,-0.0274819,-0.031818
18,79,-0.026481,-0.0271721
222,108,-0.0400154,-0.0352551
134,221,-0.0527139,0.0698107
181,-1,-0.00967004,-0.0429046
75,209,-0.174782,0.00710495
52,152,-0.0510268,-0.0294907
83,74,0.0267167,0.0050301
211,1,0.0777475,0.0466153
4,16,0.0440525,0.0991102
75,75,-0.0219327,-0.00557324
59,114,0.00863764,0.0303249
188,147,-0.014423,0.0440615
122,193,0.103371,-0.00501128
185,117,-0.0394132,-0.0705196
62,1,-0.0599942,0.0366651
43,59,-0.0873292,0.0487022
148,203,0.121077,0.0169209
117,155,-0.00182572,-0.0378909
97,92,-0.0675252,-0.0103881
38,61,0.0122197,-0.0547841
192,136,0.149281,0.0282797
129,123,0.0196735,-0.0222898
143,95,-0.0655356,-0.0515953
110,184,-0.0725649,-0.00570305
65,122,-0.0262783,0.0269195
75,218,0.07774,-0.109931
166,47,0.0549929,-0.0295885
47,36,0.100106,-0.0549242
67,131,0.0968168,0.00811248
137,75,-0.0223108,0.000357691
169,28,-0.036183,0.0398826
0,163,-0.0560587,-0.0249448
188,159,0.00298436,0.0789751
125,32,0.0136,-0.0596424
9,104,-0.0385493,0.0245635
34,194,0.0430732,-0.163718
219,162,0.0306082,0.0140901
219,144,0.0820076,0.00568044
2,82,0.0571893,-0.0577643
69,120,0.000363979,-0.00399591
54,94,-0.00639127,-0.0276745
120,187,-0.0365001,0.0580756
44,206,0.106424,0.0367878
161,155,0.0244368,-0.0281602
200,201,0.148153,-0.0870342
2,56,0.00750757,0.0330193
120,199,0.101747,-0.00251728
188,177,0.0947,-0.037263
11,133,-0.0793532,0.0443092
89,150,0.0356427,-0.0170458
176,211,0.11814,0.00846652
3,219,0.0925399,0.0262383
192,15,0.0602037,-0.0162991
184,108,0.0214007,-0.0426633
105,73,0.0540209,-0.110498
108,123,0.0133079,0.00204207
83,148,0.0834058,0.0404038
123,8,-0.0410569,0.00582939
18,192,-0.0233769,-0.00299102
95,103,0.000669524,-0.0137281
36,186,0.0555947,0.0365307
124,66,0.114872,0.0275659
80,117,0.069043,0.0888878
123,196,-0.0713241,-0.0632354
124,178,0.00350259,0.0257675
124,94,0.0331744,-0.144591
211,21,-0.0249755,-0.0936517
183,197,0.0388333,-0.141899
71,218,0.036593,-0.0493625
9,123,0.0180221,0.0308882
75,139,-0.0112332,-0.00806042
39,107,-0.0124694,-0.033765
68,159,-0.0903073,-0.019463
135,149,0.0372026,-0.0320346
53,187,-0.0676363,0.0131294
48,143,0.149889,0.0468703
177,54,-0.0161635,-0.0402397
168,223,0.0191959,0.0196948
74,124,-0.0643577,-0.0486122
121,65,0.087122,0.0377201
47,61,0.0543182,0.0123665
4,145,0.0438622,-0.0181877
155,34,-0.0218817,-0.0113144
196,197,-0.074785,0.0279993
214,128,-0.00479986,0.0180091
143,76,-0.0487898,-0.0492852
175,183,0.0119171,0.00741888
47,116,-0.0522547,-0.0302924
108,94,-0.0206754,-0.0179153
175,209,-0.0149459,-0.0565393
155,10,-0.0995031,0.00278926
111,88,0.0605492,0.0618303
98,51,0.0401162,0.00749948
147,4,-0.0526547,0.0487134
161,47,-0.0558448,-0.0331035
102,16,0.0445124,0.120632
113,220,0.0655918,-0.0801401
21,8,-0.106211,0.00393194
10,218,-0.0575836,-0.0537594
172,193,0.00554943,0.0492407
63,-1,-0.0228168,0.0135055
96,61,-0.0336053,-0.0123597
12,96,0.113761,0.124141
194,28,-0.0524027,-0.137166
136,160,0.087556,0.0349303
139,108,0.0638921,0.0717086
80,122,0.0492864,-0.0693038
97,179,-0.0817711,0.00337229
200,171,0.0323223,0.0165365
92,18,-0.00494096,-0.0712595
205,63,-0.020661,-0.0176639
128,166,-0.100231,0.0187705
168,109,0.00661487,0.0553563
42,98,0.0551093,0.0497748
113,18,0.0684279,0.0568624
134,87,-0.0197542,-0.0387056
34,56,-0.0643264,-0.00847045
103,136,0.00221579,-0.102369
128,161,-0.0144059,0.0836705
174,211,0.0171651,0.0704718
213,112,-0.0377496,0.013749
144,149,-0.0316988,0.00688676
101,65,-0.0617553,0.0301142
151,87,-0.014181,-0.021517
219,105,-0.000289391,0.039619
155,184,-0.0606528,0.0013667
210,105,0.0606515,0.00807696
209,3,0.125091,0.00657528
12,92,0.108058,0.175972
182,138,-0.0877978,0.0163128
37,194,0.0120364,-0.0440381
37,48,-0.114589,-0.0133607
197,134,-0.00387433,0.048227
49,206,0.0429281,-0.0282474
19,161,-0.0802609,0.0077407
59,195,0.075867,0.0421422
17,200,-0.0244713,0.0684055
178,153,-0.0117496,-0.0028212
90,28,0.0204752,0.0493465
22,109,-0.0762615,-0.196925
183,149,0.0267092,-0.0642208
152,66,-0.0469422,0.0290105
128,103,-0.0797241,-0.0431081
169,221,0.0306133,-0.0504258
111,102,-0.0416091,0.00995063
24,17,-0.00060638,0.0594787
153,10,-0.0482645,-0.0614303
64,220,0.0174316,0.0198856
116,7,-0.0708214,0.0413494
100,42,-0.0140399,-0.0197451
216,220,0.0239497,0.0527496
6,38,0.0252576,-0.0304239
75,5,-0.0092879,-0.0210705
193,70,-0.0236532,-0.0870093
99,151,-0.0163876,-0.0184325
208,118,0.0154602,0.0364924
164,166,0.0696342,0.021267
36,141,0.0222649,-0.115276
17,80,-0.0421124,-0.116377
83,207,0.054177,0.0522777
11,117,-0.0450753,-0.0118677
94,149,0.0436456,0.0101854
169,157,0.0893033,-0.0388585
6,114,0.0277636,0.00247493
96,125,0.0282375,-0.0135668
125,187,0.0371944,-0.0118432
2,40,0.0444064,-0.0108342
37,161,0.0144407,-0.0795246
201,216,0.0129614,-0.0674533
213,108,0.0619549,-0.0191525
156,121,0.0420916,0.0652762
169,140,-0.00413336,0.0602374
169,7,0.00986991,-0.0619128
130,84,0.12022,-0.068493
196,173,0.0442932,0.0078604
128,107,-0.00151894,0.0373737
120,24,0.143873,0.0143841
117,31,-0.00557078,-0.0072417
146,153,-0.0670193,-0.0533059
218,148,-0.0909733,-0.0155282
106,11,0.0181479,-0.0957082
52,5,-0.0824329,-0.0154227
180,209,-0.0949316,-0.0317833
3,112,0.0503941,-0.0935159
34,7,-0.0399267,0.0779813
110,31,-0.0536418,0.0307377
6,72,0.00010673,-0.0320001
97,200,0.0391065,0.0288278
151,120,0.0164329,0.0115788
119,4,-0.0213202,0.049268
211,124,-0.0501407,0.012765
92,62,0.0173536,0.00543532
136,53,-0.094176,0.0148399
55,36,-0.138094,-0.0779611
160,142,-0.0279086,0.0697714
153,203,0.00733068,-0.0189075
99,70,-0.060369,-0.0189595
187,31,-0.093566,-0.0192625
30,212,0.118872,0.109508
39,122,-0.0924716,-0.00908153
113,134,0.0386174,0.031217
30,216,-0.00375411,-0.0115346
177,52,0.00578131,-0.0599623
46,36,0.0607959,-0.107038
89,195,-0.0748454,0.0242622
159,145,-0.0153216,-0.114854
45,202,0.00568662,0.00348624
93,56,0.0408897,-0.0609322
216,57,0.0248029,-0.00985555
26,42,-0.0288804,0.00830712
180,91,0.0481529,-0.0432252
44,175,-0.0505657,-0.0299252
3,84,0.05201,-0.00129757
69,38,-0.0679684,-0.159456
71,186,-0.127003,-0.0496457
123,49,-0.0169799,-0.0261144
147,44,-0.00055074,0.00818763
84,156,-0.0230032,-0.0879515
131,29,0.00847094,0.0953946
42,81,0.0823529,-0.0574979
3,87,-0.0149603,-0.0725404
163,13,-0.0561114,-0.0136208
69,172,-0.0433877,-0.056685
165,203,-0.233315,0.057895
143,140,0.0591557,0.115359
162,112,0.00897051,-0.0289025
39,161,0.0136932,-0.0407658
124,63,-0.0510552,0.166077
75,39,0.0134358,-0.060376
34,188,-0.0427819,-0.0344341
75,24,0.0604168,-0.0325928
123,169,0.0525097,0.0296967
89,167,-0.0612548,-0.0146211
217,69,-0.0318145,0.0161989
60,88,0.0035818,0.00456464
13,114,0.0110599,0.0420341
121,161,0.0584207,-0.0392575
6,148,-0.0863449,-0.0741427
4,202,-0.114819,0.0296656
79,187,-0.00742791,0.0403184
48,6,-0.0408732,0.0287255
43,149,-0.0611728,0.086652
206,224,0,0
94,110,-0.0103247,-0.0670716
56,98,-0.00990376,-0.0291026
82,121,0.0527914,0.00344985
147,200,0.0255404,-0.0576141
68,173,0.0035996,-0.0118888
88,79,-0.0155444,0.0567149
11,38,-0.0122002,0.07846
71,35,-0.0604607,-0.0284385
43,113,-0.034896,-0.0764804
191,35,-0.0600378,0.0976756
99,15,0.108894,-0.0333916
76,120,0.0914002,0.0203103
167,73,-0.0181835,0.0167666
7,176,0.0122526,0.0636455
167,154,-0.0311555,-0.0209647
100,110,0.00884178,-0.0406271
59,148,-0.0162708,0.0361895
4,74,0.0420752,-0.0166682
96,4,-0.0473955,-0.0719096
192,67,0.0697669,0.00559313
90,105,-0.040247,0.0217131
122,126,0.00320806,0.0157058
119,183,0.00114256,-0.0689899
103,147,-0.0669231,0.0116668
125,212,0.0107972,-0.0709485
222,30,0.0123021,0.0543379
97,86,-0.0328945,0.0384928
205,76,-0.022358,0.170168
57,197,0.00406129,-0.0536413
186,22,0.0234659,0.0202125
106,121,-0.0338016,-0.0781669
185,114,0.0184029,0.0932064
118,170,-0.0555066,-0.0390307
50,35,-0.0682722,0.0617409
89,104,-0.0459001,-0.116913
32,96,-0.0266596,-0.0132669
215,203,-0.048184,0.014253
8,138,-0.0117465,0.0322277
176,208,0.202617,-0.0685613
99,13,-0.0327201,-0.0903307
109,0,-0.0899964,0.130375
62,180,-0.0186591,-0.0106317
161,153,-0.0295156,-0.035406
101,153,0.00551104,-0.0906761
118,16,-0.0462145,-0.0215297
38,119,-0.130332,-0.000508536
93,76,0.0140854,0.0219507
32,138,0.022201,-0.093925
34,173,-0.0874559,-0.0255867
131,178,0.0213134,-0.0730911
137,199,0.0303953,0.0498663
89,219,-0.0203481,0.052867
133,132,-0.0654096,-0.0673434
120,13,0.0576976,-0.0712934
55,82,0.0350908,-0.047503
178,135,-0.00425554,-0.0221122
198,48,0.0594291,0.0752692
41,36,0.00745736,0.0130965
34,155,0.0718027,-0.0525951
1,138,0.0809962,-0.0827291
66,107,-0.133728,-0.0579914
193,111,-0.0152616,-0.00172289
76,46,0.0730071,0.038344
182,192,0.0289738,-0.029215
150,181,-0.00830237,0.0175635
69,130,0.0265792,0.0298243
39,184,-0.0318917,0.0495252
104,179,0.000107831,0.0165719
51,152,-0.0728468,0.051431
47,180,-0.0611086,0.0015126
223,6,0.0281418,0.0263824
136,121,0.0267702,-0.00655897
106,115,-0.0129647,0.0338227
157,165,0.0381086,-0.10332
222,164,-0.0889629,0.00322251
25,217,0.0885497,-0.0311901
123,186,-0.0147934,-0.0351095
73,177,-0.0190302,0.116896
109,80,0.108149,-0.0191329
15,37,-0.0963675,-0.0532497
152,143,-0.00338651,0.0721246
167,79,-0.0859368,0.0629915
204,47,0.0562247,0.0601884
163,130,0.0443921,0.0914089
59,67,-0.0927788,0.0436855
138,23,-0.0917142,0.0314418
21,177,0.0225093,-0.0220441
195,102,0.0782028,-0.079423
213,136,-0.0417728,0.0354595
130,24,-0.0220526,-0.0448049
98,215,-0.0492496,-0.00236559
152,73,0.0730233,-0.0692721
92,23,-0.0223841,0.0470588
166,127,-0.0802937,-0.0617583
32,153,-0.0961984,-0.0318127
92,179,-0.126611,0.0427258
20,42,-0.0593354,-0.00298886
79,58,0.0234259,0.0575999
141,191,0.0346662,-0.0345116
11,74,-0.0607359,-0.0413457
123,163,0.00713164,0.00281672
32,190,0.0311971,-0.0501841
102,139,-0.0590839,0.0198841
217,202,0.0192583,0.00203745
89,177,-0.0995547,0.00970464
125,104,-0.00767394,0.0388889
209,137,0.0417273,0.0770203
150,180,0.110413,-0.12997
20,93,-0.0646316,0.0414986
168,130,0.0246848,0.090001
105,172,0.0249565,0.059421
40,31,0.0623433,0.0293481
153,184,-0.0272745,0.0277756
49,37,-0.0493904,-0.00320681
19,56,-0.0720641,0.0240589
146,224,0,0
120,220,-0.0270628,0.00934721
30,111,-0.0157219,-0.101799
208,66,-0.0342364,0.0360767
46,186,-0.0554122,-0.0155353
185,216,0.0549816,-0.0317003
24,171,0.080039,0.00509084
169,216,0.0133485,0.0410623
196,5,0.0191341,-0.0480999
185,23,0.0616746,0.0572738
153,43,-0.0247463,-0.0275805
212,198,-0.0961231,0.00113511
59,191,-0.00770222,-0.0158773
31,129,0.113914,0.00310403
13,146,-0.053248,0.0841652
41,58,0.0198186,-0.0834423
70,4,0.00141514,0.00717999
120,74,-0.0181411,-0.0759239
27,51,0.0021153,-0.0477585
106,165,0.0301103,-0.0147703
0,149,0.101905,-0.0648543
161,158,0.0593544,-0.0461765
44,156,-0.0295832,0.0209459
119,173,-0.0114722,0.0273645
79,167,0.0173686,0.0460542
76,13,-0.064455,0.0367104
108,204,-0.00186509,-0.0318478
70,224,0,0
131,129,-0.111291,-0.0100889
33,185,0.0872001,0.0871439
160,74,-0.0127687,0.0269424
102,196,-0.0668865,-0.113723
5,165,0.045352,0.0249151
200,218,0.01846,0.0513233
8,26,-0.0242495,-0.0173324
200,142,-0.0870394,0.00156303
58,200,0.0127112,0.0320357
37,215,0.0696613,-0.0334611
67,146,0.0531658,0.0377869
148,152,0.0677304,0.0643596
84,88,-0.034168,-0.0293892
104,105,0.00742356,-0.0198836
14,161,-0.010601,-0.0606916
164,118,-0.0658737,-0.0108048
167,110,0.00926499,-0.0242314
125,205,-0.0521775,0.0277198
177,201,0.0646918,-0.0777205
65,80,-0.02935,-0.0581979
125,159,0.0300796,-0.00271294
105,105,0.0184645,0.0571381
132,35,-0.0748474,0.011878
2,223,0.122093,-0.00306515
75,222,-0.0520029,0.0247864
105,121,-0.0330147,-0.0752362
45,13,-0.0251503,0.051628
116,36,-0.000253619,0.0237778
77,222,-0.086657,0.0164725
218,210,-0.0379073,-0.101813
135,164,0.0955776,0.0163547
19,126,-0.0623534,-0.0604772
207,44,-0.0188719,0.0179756
34,152,-0.0259467,0.0281904
165,80,-0.0582204,0.0181496
12,134,0.000378124,-0.0821398
30,91,0.0239972,0.0333643
204,105,-0.093647,0.0956674
137,189,-0.0103841,0.046882
9,139,-0.0659568,-0.0271112
187,95,0.0314514,0.0787386
128,132,0.0708129,-0.040602
135,200,-0.00768532,0.0605553
142,23,-0.00657708,-0.0166496
165,102,-0.0287521,0.0320945
216,114,-0.0433384,-0.0154075
131,143,-0.00801574,0.00402433
204,175,-0.0176415,0.0500074
114,28,-0.0629439,-0.0407146
198,153,-0.00823879,0.0912832
44,98,-0.125376,0.0650037
189,141,-0.0293941,-0.0235225
98,69,-0.0834708,-0.0149713
216,98,0.024324,-0.0100089
60,134,0.031672,-0.0152566
195,139,0.0295933,-0.0503552
72,150,0.00052755,0.0340609
66,43,-0.00756326,0.0638033
133,45,-0.0231407,-0.0452371
112,182,0.00616625,-0.0193521
169,17,0.0546693,0.00292939
16,90,-0.0919794,-0.0988865
150,176,0.0472837,-0.0338531
130,57,-0.0905039,0.0178828
178,171,-0.0217067,0.0330881
215,81,-0.00138936,0.00852133
133,99,-0.0820796,0.0160232
161,117,-0.0636571,-0.0229243
126,208,0.0174174,-0.0839092
18,84,0.0349224,-0.0801007
75,172,0.0433655,-0.0367752
51,44,0.0791786,-0.0858676
195,101,0.158092,-0.006071
137,108,-0.00834268,0.0534999
173,173,0.0437673,-0.0232156
180,58,0.026007,0.0733097
4,159,0.023392,0.0078408
127,81,0.116584,0.00265397
220,57,-0.0345027,-0.0255167
158,112,-0.0480725,-0.0206165
14,144,0.0201575,-0.024758
186,158,0.025687,-0.055886
209,216,0.0610934,-0.0100624
131,150,0.0374139,-0.0338723
81,109,0.00937739,-0.0660499
149,138,0.0313596,-0.0294532
18,73,0.000453773,0.0575448
110,221,0.0221086,-0.0749741
44,21,0.0151516,0.0624688
143,62,0.035191,0.0182752
85,155,0.0240261,-0.0149402
198,156,-0.0281279,0.0406191
4,140,0.0150628,-0.0828123
56,17,-0.0629528,-0.0587325
178,32,0.0426358,0.0833161
17,117,0.000714156,-0.0085691
70,205,-0.0144371,-0.127651
34,47,-0.0172959,-0.0295569
71,211,0.0824004,0.0229172
83,0,-0.123967,-0.0397251
196,106,-0.0189347,0.0975308
189,200,0.0776343,0.0464576
196,130,-0.0876542,0.0532147
154,119,-0.0911687,-0.0329916
122,188,0.0701589,0.00749399
35,66,-0.028667,-0.0269924
20,191,-0.0243906,-0.0201064
30,53,0.0329832,0.0367608
180,8,0.0297429,0.031491
35,58,-0.0561447,-0.034799
23,16,0.0315842,0.0355404
47,16,-0.0376434,0.0627179
178,184,-0.00572276,-0.00217165
183,153,-0.00122669,0.0280033
48,147,-0.0294575,0.0335705
131,71,-0.0034986,0.00862643
59,125,-0.0354111,0.0292728
71,152,0.0114046,0.0490852
84,102,-0.0651114,0.0989788
221,197,0.0134573,-0.0592312
145,216,-0.0535831,0.0506725
105,62,-0.0183117,-0.0442603
126,193,0.100543,0.044891
37,12,-0.0434778,0.015573
76,80,0.0327231,-0.0266709
26,14,0.0420536,0.0635195
155,103,-0.0471258,0.0887001
116,200,0.0365604,0.0549718
182,165,-0.0182047,0.0178326
23,132,0.00912953,0.0223962
156,99,-0.00604749,-0.0499904
59,117,0.0684359,0.0180424
139,128,0.00439223,0.0263166
175,15,0.0536206,0.0121508
32,59,-0.0566302,-0.01971
97,164,0.0180888,0.100546
60,186,0.0276043,-0.00917962
42,108,0.0841745,0.0350109
2,132,0.0050351,-0.165607
47,87,-0.00487654,0.0750198
162,121,-0.0189952,-0.0203387
21,220,-0.0624422,0.0465041
25,187,-0.0888597,-0.0259783
160,34,-0.0226402,-0.0215213
